"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-06-16","99.8","-1.19","5.46","deGrom, Jacob",621550,594798,,"swinging_strike",,,,,"3","Patrick Wisdom strikes out swinging.","R","R","R","NYM","CHC","S",,,"1","1",2021,"-0.64","1.36","0.34","3.44",,,,"1","2","Top",,,,,"621512",,,5.78423351361667,-145.1949881574443,-3.333429058462399,-10.438145368914471,37.859187009844256,-12.432360200542146,"3.47","1.59",,,,"100.4","2432","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.61",,,,,,,,"9","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","214","0","-0.043"
"FF","2021-06-16","100.5","-1.08","5.4","deGrom, Jacob",621550,594798,,"ball",,,,,"14","Patrick Wisdom strikes out swinging.","R","R","R","NYM","CHC","B",,,"0","1",2021,"-0.82","1.31","1.27","1.23",,,,"1","2","Top",,,,,"621512",,,8.56471231445989,-145.750906837846,-9.358381435722823,-13.743444071852522,36.49177835151467,-11.425275391537276,"3.51","1.57",,,,"101.6","2410","7.2",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.29",,,,,,,,"9","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","216","0","0.021"
"FF","2021-06-16","100.7","-1.14","5.43","deGrom, Jacob",621550,594798,,"called_strike",,,,,"14","Patrick Wisdom strikes out swinging.","R","R","R","NYM","CHC","S",,,"0","0",2021,"-0.76","1.33","1.05","1.60",,,,"1","2","Top",,,,,"621512",,,7.967777616449851,-146.2297563174991,-8.523233172815116,-12.710895185465088,34.377349822003225,-11.274481268059287,"3.46","1.57",,,,"101.8","2414","7",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.5",,,,,,,,"9","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","217","0","-0.027"
"SL","2021-06-16","90.1","-1.14","5.58","deGrom, Jacob",664023,594798,"strikeout","swinging_strike",,,,,"14","Ian Happ strikes out swinging.","R","L","R","NYM","CHC","S","2",,"2","2",2021,"0.41","0.13","1.33","1.00",,,,"0","2","Top",,,,,"621512",,,5.321848111092231,-131.17858365359612,-5.798021720554189,3.7528438967143347,25.9521875179167,-29.74592524352947,"3.37","1.53",,,,"91.4","2840","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.6",,,"0","1","0","0",,"8","6","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","92","0.023","-0.216"
"SL","2021-06-16","90.1","-1.27","5.6","deGrom, Jacob",664023,594798,,"foul",,,,,"9","Ian Happ strikes out swinging.","R","L","R","NYM","CHC","S",,,"2","2",2021,"0.52","-0.01","0.61","1.65",,,,"0","2","Top",,,,,"621512",,,3.593410561115037,-131.20979716271216,-3.8963912937970098,5.298113263524263,25.785337867044774,-31.692652337832065,"3.37","1.53","3","67.8","-30","91","2768","6.6",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.86",,,,,,,,"8","5","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","120","0","0"
"SL","2021-06-16","90.0","-1.23","5.58","deGrom, Jacob",664023,594798,,"ball",,,,,"14","Ian Happ strikes out swinging.","R","L","R","NYM","CHC","B",,,"1","2",2021,"0.46","0.17","1.16","1.41",,,,"0","2","Top",,,,,"621512",,,4.993429222291369,-131.03613590420872,-4.81769189921631,4.40644409018586,24.249618740216466,-29.533943640240032,"3.59","1.7",,,,"91.2","2776","6.7",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.77",,,,,,,,"8","4","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","111","0","0.043"
"SL","2021-06-16","90.2","-1.14","5.57","deGrom, Jacob",664023,594798,,"ball",,,,,"14","Ian Happ strikes out swinging.","R","L","R","NYM","CHC","B",,,"0","2",2021,"0.35","0.3","1.10","0.77",,,,"0","2","Top",,,,,"621512",,,4.873384255204942,-131.24997345059631,-6.732144134747857,3.1587003377868585,24.866188589474685,-27.56244984219897,"3.59","1.65",,,,"91.5","2613","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.67",,,,,,,,"8","3","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","159","0","0.022"
"FF","2021-06-16","97.8","-1.25","5.53","deGrom, Jacob",664023,594798,,"foul",,,,,"2","Ian Happ strikes out swinging.","R","L","R","NYM","CHC","S",,,"0","1",2021,"-0.76","1.36","-0.03","2.98",,,,"0","2","Top",,,,,"621512",,,5.133538131110447,-142.32142520267143,-4.562498766027249,-11.580312673776074,33.6183643424925,-12.88868020261,"3.37","1.53","295","85.4","40","98.9","2449","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.55",,,,,,,,"8","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0","-0.052"
"FF","2021-06-16","98.1","-1.21","5.56","deGrom, Jacob",664023,594798,,"called_strike",,,,,"12","Ian Happ strikes out swinging.","R","L","R","NYM","CHC","S",,,"0","0",2021,"-0.66","1.39","0.98","2.99",,,,"0","2","Top",,,,,"621512",,,7.553205631528332,-142.5770877721193,-4.7101233441100065,-10.84502881681137,33.978537739505946,-12.302682017102997,"3.59","1.65",,,,"99","2366","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.57",,,,,,,,"8","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","216","0","-0.038"
"SL","2021-06-16","89.9","-1.05","5.54","deGrom, Jacob",595879,594798,"strikeout","swinging_strike",,,,,"8","Javier Baez strikes out swinging.","R","R","R","NYM","CHC","S","2",,"0","2",2021,"0.43","-0.09","0.16","1.70",,,,"2","1","Top",,,,,"621512",,,2.097175408171307,-131.00686007986633,-3.3871734198764245,4.574983702409273,27.268160729368397,-32.695053288160686,"3.37","1.53",,,,"90.9","2675","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.74",,,"0","1","0","0",,"3","4","Slider","0","0","0","0","0","0","0","0","Standard","Standard","111","0.01","-0.061"
"FF","2021-06-16","100.4","-1.05","5.46","deGrom, Jacob",595879,594798,,"foul",,,,,"12","Javier Baez strikes out swinging.","R","R","R","NYM","CHC","S",,,"0","2",2021,"-0.88","1.36","1.12","2.91",,,,"2","1","Top",,,,,"621512",,,8.16747325620964,-145.99090883900027,-4.977271485984562,-14.603897747961906,35.277193176952125,-11.705084045751875,"3.37","1.53","227","77.8","25","101.1","2513","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.73",,,,,,,,"3","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","219","0","0"
"FF","2021-06-16","100.7","-1.33","5.41","deGrom, Jacob",595879,594798,,"swinging_strike",,,,,"12","Javier Baez strikes out swinging.","R","R","R","NYM","CHC","S",,,"0","1",2021,"-0.67","1.31","0.18","3.68",,,,"2","1","Top",,,,,"621512",,,5.836693777876887,-146.54426938002837,-2.6015581227620106,-10.992843880356478,34.986819658793976,-12.869883422025808,"3.37","1.53",,,,"101.7","2549","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.67",,,,,,,,"3","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","214","0","-0.024"
"FF","2021-06-16","99.8","-1.24","5.45","deGrom, Jacob",595879,594798,,"called_strike",,,,,"6","Javier Baez strikes out swinging.","R","R","R","NYM","CHC","S",,,"0","0",2021,"-0.72","1.34","0.36","2.84",,,,"2","1","Top",,,,,"621512",,,6.148598086077562,-145.277177176249,-5.008100693128499,-11.631948888041002,32.74255305868351,-12.220348334528817,"3.51","1.62",,,,"101","2520","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.64",,,,,,,,"3","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","213","0","-0.018"
"FF","2021-06-16","100.4","-1.28","5.42","deGrom, Jacob",519203,594798,"field_out","hit_into_play",,,,,"12","Anthony Rizzo flies out to right fielder Billy McKinney.","R","L","R","NYM","CHC","X","9","fly_ball","0","1",2021,"-0.63","1.51","0.30","3.64",,,,"1","1","Top",203.08,69.91,,,"621512",,,5.952285577623656,-146.13014771519423,-3.2153212356727865,-10.446406919585284,32.5356881738213,-9.923092794943438,"3.49","1.6","370","96.9","32","101.8","2570","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.6","0.294","0.509","0","1","0","0","5","2","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0.015","-0.136"
"SL","2021-06-16","92.0","-1.33","5.45","deGrom, Jacob",519203,594798,,"swinging_strike",,,,,"14","Anthony Rizzo flies out to right fielder Billy McKinney.","R","L","R","NYM","CHC","S",,,"0","0",2021,"0.54","0.08","0.95","1.40",,,,"1","1","Top",,,,,"621512",,,4.684026533361399,-134.13353627623812,-4.787313894097267,5.711983546188992,24.027962064221214,-30.52488977316284,"3.49","1.6",,,,"94","2825","6.9",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.55",,,,,,,,"2","1","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","144","0","-0.027"
"SL","2021-06-16","91.2","-1.21","5.57","deGrom, Jacob",592626,594798,"strikeout","swinging_strike",,,,,"14","Joc Pederson strikes out swinging.","R","L","R","NYM","CHC","S","2",,"2","2",2021,"0.54","-0.02","0.49","1.25",,,,"0","1","Top",,,,,"621512",,,3.1507847102040656,-132.92798728085683,-5.047964747219817,5.829745802149199,25.847684862455118,-31.601140485200798,"3.41","1.56",,,,"92.5","2753","6.7",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.76",,,"0","1","0","0",,"1","6","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","153","0.022","-0.216"
"SL","2021-06-16","89.3","-1.19","5.53","deGrom, Jacob",592626,594798,,"ball",,,,,"14","Joc Pederson strikes out swinging.","R","L","R","NYM","CHC","B",,,"1","2",2021,"0.44","0.04","0.74","0.59",,,,"0","1","Top",,,,,"621512",,,3.8698755128808124,-130.05493379090072,-6.358445123633959,4.2564271556246,25.31444278525685,-30.61601251783549,"3.41","1.78",,,,"90.5","2779","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.68",,,,,,,,"1","5","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","80","0","0.043"
"SL","2021-06-16","89.6","-1.23","5.56","deGrom, Jacob",592626,594798,,"foul",,,,,"8","Joc Pederson strikes out swinging.","R","L","R","NYM","CHC","S",,,"1","2",2021,"0.41","-0.04","-0.17","2.12",,,,"0","1","Top",,,,,"621512",,,1.776391725318756,-130.62305390807114,-2.5003887046250757,4.327197363369532,25.412279865465564,-32.33525336922901,"3.41","1.56","3","87.9","-31","90.9","2791","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.67",,,,,,,,"1","4","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","95","0","0"
"SL","2021-06-16","91.1","-1.18","5.61","deGrom, Jacob",592626,594798,,"swinging_strike",,,,,"8","Joc Pederson strikes out swinging.","R","L","R","NYM","CHC","S",,,"1","1",2021,"0.25","0.26","0.24","2.13",,,,"0","1","Top",,,,,"621512",,,3.0731806878089003,-132.75667686535405,-3.4842539857223507,2.28956414309477,27.256224600437957,-28.52862933358166,"3.41","1.56",,,,"92","2659","6.7",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.82",,,,,,,,"1","3","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","153","0","-0.057"
"FF","2021-06-16","99.1","-1.24","5.52","deGrom, Jacob",592626,594798,,"ball",,,,,"12","Joc Pederson strikes out swinging.","R","L","R","NYM","CHC","B",,,"0","1",2021,"-0.76","1.57","0.89","4.90",,,,"0","1","Top",,,,,"621512",,,7.70357414521328,-144.13102861326297,0.07255930774626307,-12.323918056984851,33.107141296867084,-10.439337982762295,"3.46","1.81",,,,"100.6","2544","7.1",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.41",,,,,,,,"1","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","210","0","0.027"
"FF","2021-06-16","99.8","-1.26","5.49","deGrom, Jacob",592626,594798,,"foul",,,,,"1","Joc Pederson strikes out swinging.","R","L","R","NYM","CHC","S",,,"0","0",2021,"-1.01","1.51","-0.69","3.40",,,,"0","1","Top",,,,,"621512",,,3.97837379756607,-145.31465455947364,-3.9333173820343186,-15.195034009342626,35.85558642246787,-10.130104136674655,"3.41","1.56",,,,"100.5","2360","6.8",633630,594798,"621512","624413","641645","542340","596019","642086","607680","641856","53.75",,,,,,,,"1","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","213","0","-0.038"
"CH","2021-06-11","91.4","-0.97","5.43","deGrom, Jacob",657434,594798,"field_out","hit_into_play",,,,,"5","Brian O'Grady flies out sharply to right fielder Billy McKinney.","R","L","R","NYM","SD","X","9","fly_ball","1","1",2021,"-1.23","0.48","-0.26","2.28",,,,"2","6","Top",174.48,67.43,,,"543510",,,4.484039178430874,-133.0168617536008,-3.111021706604395,-15.515030871018181,29.502647192420355,-26.01324703401467,"3.47","1.59","346","101.5","39","92.4","1505","6.9",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.56","0.234","0.467","0","1","0","0","5","40","3","Changeup","3","0","0","3","0","3","0","3","Infield shift","Standard","239","0.009","-0.099"
"CH","2021-06-11","91.6","-1.02","5.48","deGrom, Jacob",657434,594798,,"ball",,,,,"13","Brian O'Grady flies out sharply to right fielder Billy McKinney.","R","L","R","NYM","SD","B",,,"0","1",2021,"-1.14","0.54","-0.84","1.31",,,,"2","6","Top",,,,,"543510",,,2.942742027259817,-133.3789855250106,-5.890765000609841,-14.195403819455086,29.106607169664187,-24.680946788271985,"3.32","1.51",,,,"92.8","1476","7",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.51",,,,,,,,"40","2","Changeup","3","0","0","3","0","3","0","3","Infield shift","Standard","234","0","0.014"
"FF","2021-06-11","98.9","-1.14","5.42","deGrom, Jacob",657434,594798,,"foul",,,,,"12","Brian O'Grady flies out sharply to right fielder Billy McKinney.","R","L","R","NYM","SD","S",,,"0","0",2021,"-0.66","1.38","0.98","2.71",,,,"2","6","Top",,,,,"543510",,,7.437805498226353,-143.63406529950691,-5.155755341158504,-10.965229983184232,37.01894059982147,-12.056458723226983,"3.47","1.59","271","82.4","44","99.7","2435","7.1",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.43",,,,,,,,"40","1","4-Seam Fastball","3","0","0","3","0","3","0","3","Infield shift","Standard","218","0","-0.018"
"SL","2021-06-11","90.8","-1.12","5.6","deGrom, Jacob",605170,594798,"strikeout","swinging_strike",,,,,"14","Victor Caratini strikes out swinging.","R","L","R","NYM","SD","S","2",,"2","2",2021,"0.48","-0.06","0.79","1.42",,,,"1","6","Top",,,,,"543510",,,3.804334535790983,-132.2420681502532,-4.492480026282926,4.829577160403942,28.436675300637933,-32.06768918366782,"3.41","1.56",,,,"91.9","2704","6.9",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.58",,,"0","1","0","0",,"39","5","Slider","3","0","0","3","0","3","0","3","Infield shift","Standard","119","0.014","-0.142"
"SL","2021-06-11","90.3","-1.1","5.58","deGrom, Jacob",605170,594798,,"foul",,,,,"9","Victor Caratini strikes out swinging.","R","L","R","NYM","SD","S",,,"2","1",2021,"0.4","0.21","0.61","1.54",,,,"1","6","Top",,,,,"543510",,,3.4479859423826698,-131.54132634465893,-4.658835705486138,3.990512472309798,25.65409890722156,-28.969931828438096,"3.41","1.56","3","69.5","-28","91.7","2548","6.9",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.6",,,,,,,,"39","4","Slider","3","0","0","3","0","3","0","3","Strategic","Standard","141","0","-0.053"
"FF","2021-06-11","97.1","-1.2","5.4","deGrom, Jacob",605170,594798,,"called_strike",,,,,"3","Victor Caratini strikes out swinging.","R","L","R","NYM","SD","S",,,"2","0",2021,"-0.65","1.39","0.30","2.88",,,,"1","6","Top",,,,,"543510",,,5.60363132572757,-141.3041373151151,-4.466242398845784,-10.037038084955698,32.4617104159489,-12.693186199949027,"3.25","1.51",,,,"98.6","2388","7.1",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.38",,,,,,,,"39","3","4-Seam Fastball","3","0","0","3","0","3","0","3","Strategic","Standard","214","0","-0.044"
"FF","2021-06-11","97.6","-1.19","5.51","deGrom, Jacob",605170,594798,,"ball",,,,,"12","Victor Caratini strikes out swinging.","R","L","R","NYM","SD","B",,,"1","0",2021,"-0.88","1.19","0.73","3.86",,,,"1","6","Top",,,,,"543510",,,7.294092728230663,-142.0702924986463,-1.7073874131537623,-13.593004477519457,32.17471241696412,-15.864949453668261,"3.28","1.57",,,,"98.8","2452","6.9",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.59",,,,,,,,"39","2","4-Seam Fastball","3","0","0","3","0","3","0","3","Standard","Standard","216","0","0.05"
"SL","2021-06-11","88.0","-1.26","5.53","deGrom, Jacob",605170,594798,,"ball",,,,,"14","Victor Caratini strikes out swinging.","R","L","R","NYM","SD","B",,,"0","0",2021,"0.46","0.08","1.10","1.13",,,,"1","6","Top",,,,,"543510",,,4.815286565052443,-128.09916604274483,-4.837143553635211,4.243695495107664,24.003110441070522,-30.544687065740703,"3.23","1.49",,,,"89","2628","6.7",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.81",,,,,,,,"39","1","Slider","3","0","0","3","0","3","0","3","Strategic","Standard","106","0","0.026"
"SL","2021-06-11","90.3","-1.25","5.53","deGrom, Jacob",673490,594798,"strikeout","called_strike",,,,,"14","Ha-Seong Kim called out on strikes.","R","R","R","NYM","SD","S","2",,"1","2",2021,"0.39","0.26","1.07","1.83",,,,"0","6","Top",,,,,"543510",,,5.000142713404643,-131.51741963999737,-3.89367397318662,3.543396335779515,26.04058542727738,-28.54888111536629,"3.21","1.41",,,,"91.5","2630","6.8",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.69",,,"0","1","0","0",,"38","5","Slider","3","0","0","3","0","3","0","3","Standard","Standard","154","0.023","-0.173"
"FF","2021-06-11","98.2","-1.22","5.42","deGrom, Jacob",673490,594798,,"foul",,,,,"2","Ha-Seong Kim called out on strikes.","R","R","R","NYM","SD","S",,,"1","2",2021,"-0.66","1.27","0.03","3.32",,,,"0","6","Top",,,,,"543510",,,4.965506759824011,-142.90793890608023,-3.194399518903658,-10.127685368728276,32.82817486693745,-14.19450194110366,"3.29","1.49","234","77.9","25","99.7","2414","7.1",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.4",,,,,,,,"38","4","4-Seam Fastball","3","0","0","3","0","3","0","3","Standard","Standard","223","0","0"
"FF","2021-06-11","98.3","-1.11","5.47","deGrom, Jacob",673490,594798,,"ball",,,,,"12","Ha-Seong Kim called out on strikes.","R","R","R","NYM","SD","B",,,"0","2",2021,"-0.61","1.24","0.93","3.85",,,,"0","6","Top",,,,,"543510",,,7.027849152739451,-143.02991030305256,-1.7731876032014589,-9.987810193398786,33.82156925959351,-15.033355801793622,"3.29","1.42",,,,"99.5","2419","7",633771,594798,"543510","624413","606299","542340","596019","642086","607680","641856","53.5",,,,,,,,"38","3","4-Seam Fastball","3","0","0","3","0","3","0","3","Standard","Standard","216","0","0.022"
